night_date,n_hours,err,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2021-11-28,11,429.43884090909074,-11.46218839427826,545.0,2021,11,332,6,0,1,-9.46218839427826,0,0
2021-11-29,11,362.36538636363645,-12.777189165482362,569.0,2021,11,333,0,0,1,-10.777189165482362,0,0
2021-11-30,11,-694.9554545454547,-2.9634740542473894,593.0,2021,11,334,1,0,1,-0.9634740542473894,0,0
2021-12-01,11,-370.2683863636359,-5.476239434493584,617.0,2021,12,335,2,0,1,-3.476239434493584,0,0
2021-12-02,11,-583.153545454546,-10.194776753562799,641.0,2021,12,336,3,0,1,-8.194776753562799,0,0
2021-12-03,11,-447.35834090909105,-11.406945085071158,665.0,2021,12,337,4,0,1,-9.406945085071158,0,0
2021-12-04,11,-619.7269545454542,-6.6285659378810005,689.0,2021,12,338,5,0,1,-4.6285659378810005,0,0
2021-12-05,11,-188.54963636363638,-11.465610274796427,713.0,2021,12,339,6,0,1,-9.465610274796427,0,0
2021-12-06,11,-280.6081363636374,-12.25935513722871,737.0,2021,12,340,0,0,1,-10.25935513722871,0,0
2021-12-07,11,-242.9799772727279,-11.533683982087366,761.0,2021,12,341,1,0,1,-9.533683982087366,0,0
2021-12-08,11,155.87381818181794,-7.477292105458719,785.0,2021,12,342,2,0,1,-5.477292105458719,0,0
2021-12-09,11,-646.0660681818189,-12.325706734625676,809.0,2021,12,343,3,0,1,-10.325706734625676,0,0
2021-12-10,11,-413.32443181818184,-9.615020857487591,833.0,2021,12,344,4,0,1,-7.6150208574875915,0,0
2021-12-11,11,-57.5424545454541,-10.559559713583555,857.0,2021,12,345,5,0,1,-8.559559713583555,0,0
2021-12-12,11,-342.0067727272728,-1.109053637554285,881.0,2021,12,346,6,0,0,0.890946362445715,0,0
2021-12-13,11,-315.14261363636285,-3.231606529747697,885.0,2021,12,347,0,0,1,-1.231606529747697,0,0
2021-12-14,11,-43.42502272727275,-2.5707611976292357,909.0,2021,12,348,1,0,1,-0.5707611976292357,0,0
2021-12-15,11,-547.7226590909096,-1.1093974086660732,929.0,2021,12,349,2,0,0,0.8906025913339268,0,0
2021-12-16,11,-865.6192272727279,-3.1531221637509264,936.0,2021,12,350,3,0,1,-1.1531221637509264,0,0
2021-12-17,11,451.098136363636,-4.927265648236851,960.0,2021,12,351,4,0,1,-2.927265648236851,0,0
2021-12-18,11,428.6999999999994,-3.1175635747660055,984.0,2021,12,352,5,0,1,-1.1175635747660055,0,0
2021-12-19,11,53.043045454544796,-4.954449808484868,1008.0,2021,12,353,6,0,1,-2.954449808484868,0,0
2021-12-20,11,-20.188840909090437,-9.528329473118147,1032.0,2021,12,354,0,0,1,-7.528329473118147,0,0
2021-12-21,11,-581.3564545454544,-9.501704884740162,1056.0,2021,12,355,1,1,1,-7.501704884740162,0,0
2021-12-22,11,114.45531818181884,-9.152405727620303,1080.0,2021,12,356,2,1,1,-7.1524057276203035,0,0
2021-12-23,11,-495.11909090909154,-4.340130278167148,1104.0,2021,12,357,3,1,1,-2.3401302781671482,0,0
2021-12-24,11,-622.6774318181816,-4.320063521133488,1128.0,2021,12,358,4,1,1,-2.3200635211334877,0,0
2021-12-25,11,-21.21325000000053,-4.235317301983725,1152.0,2021,12,359,5,1,1,-2.2353173019837254,0,0
2021-12-26,11,-244.60704545454627,-5.098878388050979,1176.0,2021,12,360,6,1,1,-3.098878388050979,0,0
2021-12-27,11,-379.4794999999991,-4.996907503244614,1200.0,2021,12,361,0,1,1,-2.996907503244614,0,0
2021-12-28,11,-259.5292272727276,-3.7311732788244227,1224.0,2021,12,362,1,1,1,-1.7311732788244227,0,0
2021-12-29,11,-228.04522727272706,0.3553029139615344,1248.0,2021,12,363,2,1,0,2.3553029139615345,0,0
2021-12-30,11,-361.31393181818135,0.07355817581043021,1248.0,2021,12,364,3,1,0,2.07355817581043,0,0
2022-11-01,11,-162.53818181818198,1.9008700875259577,0.0,2022,11,305,1,0,0,3.9008700875259574,0,0
2022-11-02,11,-205.61686363636346,2.3067599216731187,0.0,2022,11,306,2,0,0,4.306759921673119,0,0
2022-11-03,11,233.69238636363596,0.894983306000319,0.0,2022,11,307,3,0,0,2.894983306000319,0,0
2022-11-04,11,-439.3516363636367,-4.870406558677318,11.0,2022,11,308,4,0,1,-2.8704065586773178,1,0
2022-11-05,11,-126.1347272727276,-5.2124839505084415,35.0,2022,11,309,5,0,1,-3.2124839505084415,0,1
2022-11-06,11,-268.8838409090906,-1.9148727914298136,59.0,2022,11,310,6,0,0,0.08512720857018641,0,0
2022-11-07,11,-178.79620454545395,-2.429258593277427,63.0,2022,11,311,0,0,1,-0.4292585932774271,0,0
2022-11-08,11,144.25827272727292,-1.5278874364403385,74.0,2022,11,312,1,0,0,0.47211256355966147,0,0
2022-11-09,11,-197.36236363636436,1.7177849803967986,74.0,2022,11,313,2,0,0,3.7177849803967984,0,0
2022-11-10,11,-380.59170454545415,-1.1807801335925652,74.0,2022,11,314,3,0,0,0.8192198664074348,0,0
2022-11-11,11,-704.9690681818178,0.29362407709482896,74.0,2022,11,315,4,0,0,2.293624077094829,0,0
2022-11-12,11,-324.3310454545454,-0.48509722428914065,74.0,2022,11,316,5,0,0,1.5149027757108593,0,0
2022-11-13,11,-139.77186363636346,-1.6164455995548783,74.0,2022,11,317,6,0,0,0.3835544004451217,0,0
2022-11-14,11,-624.2001818181819,-3.19387324309251,79.0,2022,11,318,0,0,1,-1.19387324309251,1,0
2022-11-15,11,-210.2423181818176,-0.5277842472400058,93.0,2022,11,319,1,0,0,1.4722157527599942,0,1
2022-11-16,11,-200.18395454545498,-2.7057037497704672,93.0,2022,11,320,2,0,1,-0.7057037497704672,0,0
2022-11-17,11,-488.42163636363625,-1.290812311343685,106.0,2022,11,321,3,0,0,0.7091876886563151,0,0
2022-11-18,11,-165.48443181818172,-5.730354806518901,119.0,2022,11,322,4,0,1,-3.7303548065189007,0,0
2022-11-19,11,-123.11788636363616,-6.508275371358284,143.0,2022,11,323,5,0,1,-4.508275371358284,0,0
2022-11-20,11,-159.37397727272716,-7.0839352540792255,167.0,2022,11,324,6,0,1,-5.0839352540792255,0,0
2022-11-21,11,-229.74354545454514,-5.253467938907072,191.0,2022,11,325,0,0,1,-3.2534679389070718,0,0
2022-11-22,11,-435.0419772727268,-6.623662328198739,215.0,2022,11,326,1,0,1,-4.623662328198739,0,0
2022-11-23,11,-377.46047727272776,-5.264199941678111,239.0,2022,11,327,2,0,1,-3.264199941678111,0,0
2022-11-24,11,-582.2163181818186,-6.757689237938271,263.0,2022,11,328,3,0,1,-4.757689237938271,0,0
2022-11-25,11,-304.2358181818186,-5.069471399559477,287.0,2022,11,329,4,0,1,-3.069471399559477,0,0
2022-11-26,11,93.66368181818176,-8.338673490185625,311.0,2022,11,330,5,0,1,-6.338673490185625,0,0
2022-11-27,11,-224.79522727272706,-6.681234727728517,335.0,2022,11,331,6,0,1,-4.681234727728517,0,0
